Usage ID,Subscription ID,Account ID,Usage Date,Usage Month,Feature Name,Usage Count,Usage Duration Secs,Error Count,Is Beta Feature
U-52885e,S-5fea89,A-2e3bad,2024-07-31,2024-07-01,feature_13,16,2704,1,False
U-a7b1cc,S-de059a,A-35083d,2024-08-18,2024-08-01,feature_16,12,1956,0,False
U-3696a1,S-66f0d0,A-0158bb,2024-12-03,2024-12-01,feature_11,8,4144,0,False
U-427d80,S-763384,A-526d93,2024-08-04,2024-08-01,feature_2,11,286,1,False
U-f2c82c,S-e05562,A-075038,2024-07-28,2024-07-01,feature_1,12,6300,0,False
U-60e8fe,S-1630dd,A-fda07f,2024-12-12,2024-12-01,feature_32,13,5564,2,False
U-510b8b,S-426f2f,A-8145a0,2024-04-30,2024-04-01,feature_3,6,738,0,False
U-c5b7a3,S-ca0eb1,A-6e08f3,2023-11-23,2023-11-01,feature_15,7,1988,0,False
U-4fcb00,S-ea5984,A-977ca0,2024-05-16,2024-05-01,feature_19,8,624,1,False
U-4f90a8,S-cdd00a,A-4e44e8,2024-10-14,2024-10-01,feature_15,9,4212,0,False
U-d1ad87,S-69a807,A-40de06,2024-06-24,2024-06-01,feature_37,11,6358,1,False
U-a579b6,S-a4a6c9,A-86fc1d,2024-11-17,2024-11-01,feature_37,13,1131,0,True
U-40b12e,S-2223bf,A-5a215a,2024-11-23,2024-11-01,feature_38,11,3971,4,False
U-95e849,S-d9eb73,A-32fb14,2023-11-26,2023-11-01,feature_13,4,1396,0,False
U-ac502f,S-de9ce0,A-faa28c,2024-08-09,2024-08-01,feature_25,13,4914,0,False
U-381b68,S-c935b8,A-684255,2024-08-05,2024-08-01,feature_32,12,768,2,False
U-0abb93,S-37b367,A-a8d89d,2024-09-30,2024-09-01,feature_19,5,1335,0,False
U-b34125,S-f5bef8,A-993085,2024-05-31,2024-05-01,feature_35,11,5412,0,False
U-5afcb0,S-7acd8b,A-7920cc,2024-10-08,2024-10-01,feature_29,9,711,0,False
U-f93daa,S-3bc591,A-1f7acb,2024-07-08,2024-07-01,feature_32,6,2922,0,False
U-1ecf49,S-0e8b21,A-8adedc,2024-11-24,2024-11-01,feature_22,7,3136,0,False
U-7b9993,S-5de583,A-dbc825,2024-12-15,2024-12-01,feature_27,8,4736,0,False
U-ba0a1b,S-98ac99,A-8ed5dd,2024-04-21,2024-04-01,feature_1,9,3546,0,False
U-ddd179,S-4a8ce0,A-5a184f,2024-11-26,2024-11-01,feature_34,10,5090,0,False
U-0073f0,S-32d56d,A-9f9299,2024-07-29,2024-07-01,feature_37,15,5190,1,False
U-daa8b7,S-079321,A-e1462e,2024-04-18,2024-04-01,feature_24,9,1323,0,True
U-320a0d,S-d6106b,A-0a282f,2024-12-15,2024-12-01,feature_1,8,3696,0,False
U-7a3a75,S-3e24ed,A-e2cd1b,2024-02-25,2024-02-01,feature_17,14,6146,0,False
U-3ae78b,S-b84a07,A-7c4956,2024-01-08,2024-01-01,feature_3,12,6684,0,False
U-48b7f4,S-6587d8,A-2446e3,2024-08-17,2024-08-01,feature_38,15,3780,0,True
U-c41535,S-a67e83,A-c4ea60,2024-12-10,2024-12-01,feature_28,13,3965,0,False
U-8020ee,S-05b245,A-e61e98,2024-09-16,2024-09-01,feature_18,6,870,1,True
U-2c7fbb,S-df262a,A-43a9e3,2024-09-15,2024-09-01,feature_36,9,4185,0,False
U-f9bef1,S-e3a257,A-84ebe4,2024-12-06,2024-12-01,feature_19,6,1140,2,False
U-22e5aa,S-11e29d,A-71615e,2024-12-18,2024-12-01,feature_15,10,3300,0,False
U-384ce4,S-1d661c,A-9c18c4,2024-08-26,2024-08-01,feature_16,10,5340,0,False
U-88e80a,S-c1eb68,A-81edc3,2024-12-29,2024-12-01,feature_14,20,7780,1,False
U-52403c,S-add36b,A-e3bd71,2024-10-16,2024-10-01,feature_23,13,2769,0,False
U-127624,S-294fb2,A-bb2f49,2024-12-30,2024-12-01,feature_32,11,5797,2,True
U-b61f84,S-ad3ef7,A-35083d,2024-10-14,2024-10-01,feature_9,17,9945,0,False
U-3aad25,S-0e0ec8,A-cc102e,2024-12-28,2024-12-01,feature_13,14,5922,0,False
U-95ffbb,S-5a2a05,A-9f9299,2024-07-22,2024-07-01,feature_34,14,462,1,True
U-f6790d,S-0459a1,A-8e47ca,2024-07-18,2024-07-01,feature_9,7,511,0,False
U-3e05e4,S-57e129,A-b11cd0,2024-04-10,2024-04-01,feature_2,14,1022,2,False
U-dc77de,S-22c66b,A-49b828,2024-07-04,2024-07-01,feature_32,13,7176,0,False
U-9933f1,S-73d0eb,A-592832,2024-12-10,2024-12-01,feature_1,10,4650,1,False
U-be4d77,S-1877a6,A-d77f4c,2024-11-29,2024-11-01,feature_25,17,2346,2,False
U-dc24ea,S-804965,A-157070,2024-12-07,2024-12-01,feature_8,5,995,0,False
U-608a28,S-0206eb,A-883b7d,2024-12-30,2024-12-01,feature_38,7,308,0,False
U-7912a8,S-2c091a,A-32728c,2023-11-09,2023-11-01,feature_1,3,474,4,True
U-2ce331,S-af4059,A-acb7f7,2024-11-08,2024-11-01,feature_18,9,1269,0,False
U-31cf06,S-83b708,A-2d1036,2024-09-23,2024-09-01,feature_5,8,4760,0,False
U-6c2a5b,S-606d6d,A-054577,2024-12-27,2024-12-01,feature_20,11,3355,0,False
U-42e27e,S-f482de,A-cdf020,2024-06-06,2024-06-01,feature_12,11,3377,0,False
U-e33ff7,S-ffce65,A-9ee962,2023-08-10,2023-08-01,feature_15,11,3454,0,False
U-553e01,S-62af97,A-05f0e5,2023-12-09,2023-12-01,feature_35,12,1944,1,False
U-0693be,S-7d43e0,A-f9cc74,2024-12-22,2024-12-01,feature_14,5,290,0,False
U-873a2e,S-02508a,A-05d3b3,2024-02-23,2024-02-01,feature_24,17,7616,1,False
U-c358d8,S-c14eeb,A-fce879,2024-11-30,2024-11-01,feature_14,16,3840,1,False
U-d2640d,S-ba7f2a,A-417d2f,2024-09-09,2024-09-01,feature_32,15,1335,0,True
U-0a8d8f,S-00fcc5,A-40de06,2023-08-22,2023-08-01,feature_37,15,8610,0,False
U-aa7e0b,S-09c11e,A-19b2c8,2024-05-07,2024-05-01,feature_19,5,885,2,False
U-52ba6b,S-6ba608,A-e7beab,2024-03-30,2024-03-01,feature_20,13,442,0,False
U-043fd2,S-31e347,A-cb6cc6,2024-06-20,2024-06-01,feature_22,18,9324,0,False
U-352fdd,S-e1db7e,A-186a44,2024-10-20,2024-10-01,feature_14,13,6188,0,True
U-1562a2,S-d57a67,A-2446e3,2024-07-27,2024-07-01,feature_8,12,660,0,True
U-0ea257,S-41b844,A-94d3da,2023-07-02,2023-07-01,feature_26,9,2142,0,False
U-2cd52d,S-29a901,A-378b99,2024-11-23,2024-11-01,feature_9,12,7164,1,False
U-ec5145,S-dc2418,A-35083d,2024-02-05,2024-02-01,feature_18,5,1095,0,False
U-65dd97,S-2dbf26,A-dfbd31,2024-09-27,2024-09-01,feature_33,18,5238,1,False
U-8e5156,S-8eff6d,A-9b9fe9,2024-09-24,2024-09-01,feature_29,16,5584,0,False
U-305a6c,S-f0a2e5,A-55f257,2024-11-21,2024-11-01,feature_14,12,5604,0,True
U-045684,S-bff8c5,A-202b67,2024-12-07,2024-12-01,feature_10,8,360,0,False
U-823fa5,S-bc4da7,A-02cd81,2024-09-25,2024-09-01,feature_10,13,1924,2,False
U-9bb90d,S-d5ce9f,A-acb7f7,2024-03-30,2024-03-01,feature_1,8,2376,0,False
U-5f62e1,S-f4335b,A-075038,2024-09-08,2024-09-01,feature_6,17,1479,2,False
U-c1f781,S-f8bff8,A-71615e,2024-09-10,2024-09-01,feature_10,12,6672,0,False
U-898d5d,S-628729,A-157070,2024-12-05,2024-12-01,feature_2,9,2052,2,False
U-11952c,S-e4a862,A-3ce5b8,2024-11-20,2024-11-01,feature_27,11,913,2,False
U-fbb071,S-fae195,A-a7bd4b,2023-11-04,2023-11-01,feature_6,10,5120,0,False
U-a2f089,S-c64b73,A-de58ca,2023-12-06,2023-12-01,feature_36,10,2740,0,False
U-c4b01f,S-0ecec7,A-756192,2024-08-20,2024-08-01,feature_9,13,6812,0,False
U-95f8d3,S-95aaf8,A-781cc0,2024-12-21,2024-12-01,feature_12,4,1000,0,False
U-ef2803,S-14f39f,A-9affe6,2024-07-27,2024-07-01,feature_19,9,2637,0,False
U-7955f3,S-c0d979,A-3932db,2024-11-20,2024-11-01,feature_35,7,3003,2,False
U-86acfc,S-4ed997,A-d82ef9,2024-12-07,2024-12-01,feature_31,5,2210,0,False
U-a8f844,S-343743,A-2d1036,2024-12-06,2024-12-01,feature_20,13,897,0,False
U-2bd0c2,S-37b6b2,A-4c6f11,2024-08-29,2024-08-01,feature_12,11,2431,0,True
U-f86e1c,S-ed32c7,A-37f969,2023-11-14,2023-11-01,feature_39,14,6034,0,False
U-bd6084,S-6f1051,A-e98302,2024-05-01,2024-05-01,feature_1,8,2160,0,False
U-244b89,S-c25263,A-c7ffc2,2024-01-14,2024-01-01,feature_31,8,472,1,False
U-601367,S-cdf835,A-f19409,2024-06-27,2024-06-01,feature_13,10,1760,0,False
U-61efd6,S-fd8bb6,A-337bc1,2024-02-07,2024-02-01,feature_3,6,1650,0,False
U-a73865,S-e82bdc,A-4c38bc,2024-05-27,2024-05-01,feature_8,9,3357,0,False
U-2369ee,S-a903ad,A-59f724,2024-08-06,2024-08-01,feature_17,11,2750,0,False
U-53344a,S-c9d475,A-1986ca,2024-01-26,2024-01-01,feature_23,8,2792,0,False
U-cfb6f2,S-39a8f1,A-52dd88,2024-08-31,2024-08-01,feature_24,8,568,0,False
U-10b491,S-303f63,A-ba6516,2024-08-31,2024-08-01,feature_7,8,2128,0,True
U-4c36da,S-1898b3,A-e1462e,2024-06-02,2024-06-01,feature_15,10,2860,3,False
U-982356,S-f32440,A-0a282f,2024-12-04,2024-12-01,feature_27,11,726,2,False
U-b32094,S-535bd1,A-d792a6,2024-08-01,2024-08-01,feature_28,10,2120,0,False
U-18bfed,S-9ffb31,A-a8d89d,2024-10-28,2024-10-01,feature_16,11,5280,0,False
U-554adb,S-8db104,A-4a267b,2024-10-18,2024-10-01,feature_4,9,342,3,False
U-4eaf81,S-21bd9b,A-65a46c,2024-12-26,2024-12-01,feature_22,10,5570,1,False
U-3bebac,S-1109d6,A-a2485e,2024-10-16,2024-10-01,feature_3,13,2522,2,False
U-c51219,S-2214c6,A-3c1a3f,2024-11-18,2024-11-01,feature_34,13,6591,0,False
U-81b9bd,S-b81ed3,A-ee42db,2024-10-22,2024-10-01,feature_32,10,5340,0,True
U-7f911c,S-7b9b62,A-cb5333,2024-10-05,2024-10-01,feature_36,11,473,0,False
U-155124,S-69b66d,A-6da850,2024-12-27,2024-12-01,feature_33,6,1854,0,True
U-a0c327,S-2d5c04,A-503d5a,2024-10-20,2024-10-01,feature_40,13,5603,0,False
U-98d80c,S-af5a51,A-ccb686,2024-09-24,2024-09-01,feature_10,9,90,1,False
U-fd3382,S-8e169f,A-0dbdc6,2024-01-13,2024-01-01,feature_6,9,3420,2,False
U-6d5c7b,S-8738af,A-84ebe4,2024-06-07,2024-06-01,feature_10,9,3627,0,False
U-07ed30,S-9686c6,A-eb2fdc,2024-07-12,2024-07-01,feature_7,13,156,0,False
U-061925,S-a9fb74,A-c45b23,2024-09-13,2024-09-01,feature_6,12,912,0,False
U-1f20bf,S-a1676a,A-bb3bd4,2024-07-04,2024-07-01,feature_28,8,1416,0,False
U-3e92d6,S-e76e80,A-832ec2,2024-03-02,2024-03-01,feature_14,11,2893,2,False
U-4e232c,S-125201,A-7f8241,2024-10-11,2024-10-01,feature_31,11,3839,0,False
U-50df81,S-8923b3,A-157070,2024-05-17,2024-05-01,feature_15,12,1812,0,False
U-86ca1c,S-cd79c0,A-ccabf0,2023-12-24,2023-12-01,feature_22,10,3060,0,False
U-46a917,S-0a7396,A-54d94a,2024-02-29,2024-02-01,feature_14,6,3366,0,False
U-ce4c93,S-05b245,A-e61e98,2024-09-16,2024-09-01,feature_17,12,2988,0,False
U-902af6,S-eabdce,A-9208f0,2024-01-24,2024-01-01,feature_23,8,2848,1,False
U-748c6f,S-304196,A-bcf664,2024-11-06,2024-11-01,feature_34,7,3773,0,False
U-7bc9ac,S-32b223,A-2edab2,2024-04-30,2024-04-01,feature_15,17,8568,1,False
U-299963,S-16b6dc,A-794a0b,2024-08-15,2024-08-01,feature_3,4,2364,0,False
U-8225e7,S-39539d,A-2bc93d,2024-11-03,2024-11-01,feature_18,10,5140,0,False
U-74491b,S-24d19a,A-34ea2f,2024-10-07,2024-10-01,feature_36,7,889,0,False
U-a31ed2,S-cfb246,A-ee42db,2024-11-11,2024-11-01,feature_8,13,7488,0,False
U-39e929,S-dd8371,A-fa2041,2024-12-20,2024-12-01,feature_7,10,2700,0,False
U-b81f4d,S-0a8200,A-5b1bcd,2024-08-18,2024-08-01,feature_39,3,474,0,False
U-8b2b22,S-de473d,A-e6afc1,2023-08-21,2023-08-01,feature_31,8,1928,0,False
U-393e0e,S-ed4e09,A-e43bf7,2024-05-26,2024-05-01,feature_4,8,512,5,False
U-76f23f,S-93ab2d,A-f17767,2023-12-03,2023-12-01,feature_34,11,2376,0,False
U-6fe694,S-d7461b,A-fa3095,2024-08-29,2024-08-01,feature_30,7,2037,0,False
U-c2aaec,S-b5643b,A-9f9299,2024-09-24,2024-09-01,feature_14,10,2130,3,False
U-f883cd,S-16b6dc,A-794a0b,2024-09-19,2024-09-01,feature_26,13,3783,1,False
U-0e06f3,S-d26ee3,A-1f559b,2023-12-24,2023-12-01,feature_38,6,1728,0,True
U-9cf8aa,S-7c727c,A-adc1f3,2024-10-16,2024-10-01,feature_36,10,6000,0,False
U-a8c22a,S-4d5623,A-d40bf7,2024-11-11,2024-11-01,feature_24,7,3031,0,True
U-31a1b6,S-42f3be,A-05f0e5,2024-06-22,2024-06-01,feature_31,11,4983,2,False
U-bf8f74,S-55ef07,A-94f8c9,2024-12-03,2024-12-01,feature_40,9,4302,0,True
U-50f733,S-4dfd17,A-bcbe98,2024-11-12,2024-11-01,feature_38,6,1032,0,False
U-589e76,S-a610f6,A-98a59a,2024-10-24,2024-10-01,feature_28,10,5060,0,False
U-a7c2c3,S-540cee,A-202b67,2024-07-11,2024-07-01,feature_9,12,108,0,True
U-fba0af,S-be828b,A-cbbe12,2024-09-03,2024-09-01,feature_1,5,2570,0,False
U-8b3ad9,S-f77847,A-186a44,2024-10-18,2024-10-01,feature_38,13,6747,0,False
U-8fe3a8,S-eea4ae,A-ffc04f,2024-11-27,2024-11-01,feature_26,12,1572,0,True
U-babf28,S-7d2c1b,A-34d880,2024-07-28,2024-07-01,feature_2,9,1377,1,False
U-d59d33,S-55a520,A-726cfa,2024-03-19,2024-03-01,feature_26,5,2120,0,False
U-99a27c,S-39b850,A-297a2d,2024-02-18,2024-02-01,feature_23,9,4626,0,True
U-7ccf6b,S-e77d56,A-9289f6,2024-02-19,2024-02-01,feature_17,5,2970,0,False
U-071a67,S-006908,A-d82ef9,2024-11-26,2024-11-01,feature_30,13,403,1,False
U-b13dcc,S-c985c4,A-7f8241,2024-02-24,2024-02-01,feature_35,10,490,0,False
U-3196ec,S-ce90ba,A-812c5b,2024-04-26,2024-04-01,feature_26,13,5161,0,False
U-6bc255,S-85796b,A-f19409,2024-09-05,2024-09-01,feature_12,15,6330,2,False
U-6bd5f2,S-c6e62c,A-a09355,2024-11-23,2024-11-01,feature_32,16,2576,1,False
U-c3c282,S-938e4e,A-794a0b,2024-11-10,2024-11-01,feature_13,10,1060,1,False
U-ff4adc,S-f8357e,A-f17767,2024-12-10,2024-12-01,feature_13,9,135,0,False
U-2f432c,S-ed857b,A-ad64c6,2024-08-14,2024-08-01,feature_40,9,2709,0,True
U-1b191f,S-c5a146,A-59f724,2024-09-04,2024-09-01,feature_37,15,8475,0,False
U-3c6941,S-e31e0c,A-977ca0,2024-04-28,2024-04-01,feature_5,9,594,2,True
U-096b64,S-47e122,A-271f46,2024-06-11,2024-06-01,feature_21,9,5004,0,False
U-a95c98,S-2c091a,A-32728c,2024-12-14,2024-12-01,feature_36,13,5213,1,False
U-9b45b8,S-b38152,A-f97b9a,2024-07-13,2024-07-01,feature_25,6,1098,0,True
U-980e92,S-c1d6cf,A-dcc2f0,2024-03-24,2024-03-01,feature_19,13,5343,0,False
U-050cea,S-f039f9,A-7a0d69,2024-12-19,2024-12-01,feature_21,9,819,0,False
U-295ad7,S-f874e5,A-417d2f,2023-09-16,2023-09-01,feature_31,5,2065,0,False
U-76aa50,S-935e79,A-c4ea60,2024-07-03,2024-07-01,feature_22,9,3114,0,True
U-cd28ab,S-dec1fb,A-297a2d,2024-01-28,2024-01-01,feature_32,7,1764,0,False
U-6ba315,S-808668,A-e351e1,2024-12-14,2024-12-01,feature_39,12,4128,1,False
U-4e83e4,S-6f04a4,A-417d2f,2024-12-02,2024-12-01,feature_22,8,3672,0,False
U-f55d18,S-82348a,A-4e960a,2024-12-02,2024-12-01,feature_34,7,511,0,False
U-4ad868,S-7791c3,A-856b1e,2024-04-06,2024-04-01,feature_40,10,4140,2,False
U-96358e,S-763384,A-526d93,2024-08-07,2024-08-01,feature_24,9,2871,0,False
U-84ada2,S-e1db7e,A-186a44,2024-06-23,2024-06-01,feature_37,6,138,0,False
U-1d4335,S-c3cb12,A-ce550d,2024-12-23,2024-12-01,feature_10,11,5104,2,False
U-2be0c1,S-a9ec8b,A-e3bd71,2024-12-20,2024-12-01,feature_23,11,5907,0,False
U-a3ce46,S-c92850,A-05d3b3,2024-06-05,2024-06-01,feature_17,9,198,0,False
U-d03acc,S-532e80,A-993085,2024-02-22,2024-02-01,feature_5,5,115,0,False
U-dea9ad,S-c9a968,A-bad8c1,2024-05-11,2024-05-01,feature_38,14,7084,0,False
U-b849bc,S-592443,A-c1dfe1,2024-12-23,2024-12-01,feature_20,4,1632,0,False
U-d7d947,S-3a897f,A-53f4e3,2024-10-12,2024-10-01,feature_12,13,4030,4,False
U-e90524,S-cdf835,A-f19409,2024-06-13,2024-06-01,feature_12,13,3224,0,True
U-d413c7,S-111683,A-e6afc1,2024-08-25,2024-08-01,feature_10,17,7871,0,False
U-ca3261,S-e9bcb2,A-eb2fdc,2024-10-05,2024-10-01,feature_34,21,1617,2,False
U-6196af,S-d111f5,A-f03140,2024-09-05,2024-09-01,feature_29,11,3091,0,False
U-0093d6,S-3f08d7,A-d792a6,2024-01-24,2024-01-01,feature_39,13,3042,4,False
U-94ce22,S-a4139f,A-c45b23,2024-04-28,2024-04-01,feature_31,9,1746,0,False
U-6fd733,S-65e749,A-2d4502,2024-09-19,2024-09-01,feature_36,7,3339,0,False
U-fbd342,S-7eb81c,A-474ad4,2024-09-15,2024-09-01,feature_37,11,3278,0,False
U-c2aa7c,S-4fd561,A-0dbdc6,2023-11-28,2023-11-01,feature_34,13,5291,0,False
U-e223f5,S-6bd42d,A-5247b3,2024-08-18,2024-08-01,feature_25,12,1752,1,False
U-a60eb1,S-4d260c,A-d5a319,2024-10-27,2024-10-01,feature_5,10,1710,6,False
U-1f9015,S-812d97,A-249769,2024-10-17,2024-10-01,feature_33,8,736,0,False
U-309e64,S-1e5fd7,A-ac9111,2024-12-16,2024-12-01,feature_13,10,3980,0,False
U-161a15,S-ec56f3,A-92a333,2024-10-16,2024-10-01,feature_20,12,3552,5,False
U-fa2336,S-c287ef,A-6dee43,2024-11-18,2024-11-01,feature_4,6,2298,0,True
U-33d6c4,S-f6f308,A-3793ee,2024-06-07,2024-06-01,feature_32,7,3101,0,False
U-db5371,S-c899a3,A-2446e3,2024-08-24,2024-08-01,feature_40,11,4862,3,False
U-cbd1ab,S-3223a2,A-13466a,2024-10-30,2024-10-01,feature_26,6,1956,1,False
U-d1276d,S-90e2d7,A-8ae3fc,2024-08-12,2024-08-01,feature_23,13,4680,0,False
U-73a34f,S-f093d0,A-f19b24,2024-10-10,2024-10-01,feature_28,5,2335,0,False
U-047022,S-d29575,A-0cc442,2024-09-01,2024-09-01,feature_6,10,4080,1,False
U-bcfd9f,S-05b1b6,A-337bc1,2024-02-23,2024-02-01,feature_19,10,5160,2,True
U-b65616,S-e977e4,A-80eeb6,2024-10-07,2024-10-01,feature_23,11,1331,2,False
U-2e1285,S-6f1051,A-e98302,2024-05-12,2024-05-01,feature_21,7,3038,2,False
U-f0d88d,S-0ab4e8,A-6a4e2d,2024-03-19,2024-03-01,feature_40,12,5160,1,False
U-a1a8cd,S-1f0d7f,A-32728c,2024-12-14,2024-12-01,feature_16,11,2464,0,False
U-69a001,S-718f18,A-659280,2024-06-13,2024-06-01,feature_12,5,1580,0,False
U-32a63f,S-62fb8e,A-ef84cf,2024-12-31,2024-12-01,feature_30,17,340,0,False
U-3aa309,S-023f5f,A-b2225d,2024-11-22,2024-11-01,feature_38,8,2128,0,False
U-4a2d28,S-ed76ff,A-1e1b80,2024-10-17,2024-10-01,feature_26,9,3240,0,False
U-410a0d,S-d7461b,A-fa3095,2024-11-05,2024-11-01,feature_1,13,2860,0,False
U-2c3d1b,S-28d64b,A-67be94,2024-06-21,2024-06-01,feature_31,7,231,0,False
U-2b180b,S-5ddeef,A-712f1c,2024-12-01,2024-12-01,feature_7,16,3760,0,False
U-fabda8,S-a7d379,A-702032,2024-12-02,2024-12-01,feature_2,10,1470,1,False
U-e0e851,S-36f6ec,A-ccb686,2024-11-19,2024-11-01,feature_36,9,1377,0,True
U-e6a350,S-3e24ed,A-e2cd1b,2024-12-13,2024-12-01,feature_29,10,3140,0,True
U-93031d,S-124207,A-fdfc91,2024-04-24,2024-04-01,feature_37,13,4082,0,False
U-e365cf,S-6ca46a,A-0cc442,2024-11-17,2024-11-01,feature_30,9,3438,0,False
U-29ba13,S-bbff6f,A-df10db,2024-12-24,2024-12-01,feature_1,14,8036,0,False
U-48c7db,S-25a969,A-c9bb3e,2024-09-26,2024-09-01,feature_15,9,4869,0,False
U-09f1b7,S-9d8525,A-cab532,2023-12-16,2023-12-01,feature_33,12,1128,0,True
U-eff0ea,S-4ef4fd,A-eb7fac,2024-11-12,2024-11-01,feature_31,8,1568,0,False
U-83e948,S-8ae507,A-72799b,2024-07-28,2024-07-01,feature_24,12,804,0,True
U-b59417,S-233c23,A-39b19f,2024-06-06,2024-06-01,feature_25,14,4872,0,False
U-583235,S-17bedf,A-4437e4,2023-12-29,2023-12-01,feature_38,6,1176,1,False
U-c9ee82,S-a68b52,A-e89151,2024-12-18,2024-12-01,feature_18,12,6696,0,False
U-8b2f01,S-260e48,A-7f4db3,2023-12-19,2023-12-01,feature_5,10,5290,0,False
U-3cd678,S-8fd62c,A-8145a0,2024-12-26,2024-12-01,feature_28,13,7722,0,False
U-50dcfe,S-e50612,A-c7e58b,2024-07-16,2024-07-01,feature_14,8,1568,0,False
U-67cf40,S-9c4bcd,A-a7bd4b,2024-08-15,2024-08-01,feature_6,12,3792,0,False
U-5e707c,S-a36a36,A-4ef964,2024-07-02,2024-07-01,feature_17,8,584,0,False
U-61e08f,S-2636a7,A-1f7acb,2024-07-07,2024-07-01,feature_34,10,4880,0,False
U-0eede0,S-0a9660,A-c7e58b,2024-06-25,2024-06-01,feature_29,11,5247,2,False
U-b899c6,S-db3e30,A-40de06,2024-09-24,2024-09-01,feature_5,6,1182,0,False
U-c165e8,S-96e431,A-8b25f2,2024-11-18,2024-11-01,feature_15,13,2795,0,False
U-c6dddb,S-5d5699,A-1b9609,2024-07-23,2024-07-01,feature_33,9,3384,2,True
U-20b050,S-dbb8b9,A-58b9ff,2024-09-12,2024-09-01,feature_10,17,1870,0,True
U-db38d9,S-2e1ceb,A-ccb686,2024-04-04,2024-04-01,feature_9,10,3510,0,False
U-2f0789,S-3ad221,A-6f50ae,2024-01-13,2024-01-01,feature_13,14,1918,0,False
U-b70b0e,S-24ecbf,A-92a333,2024-08-17,2024-08-01,feature_13,12,1164,0,False
U-dd9b2a,S-140d3a,A-ff3c73,2024-07-27,2024-07-01,feature_6,7,2506,0,True
U-43e7f5,S-bfc0f8,A-7cfe77,2024-09-05,2024-09-01,feature_14,10,680,1,True
U-8b160a,S-f9e5e9,A-f19409,2024-10-28,2024-10-01,feature_19,5,2520,2,False
U-bd7480,S-af5a51,A-ccb686,2024-12-05,2024-12-01,feature_38,13,390,0,False
U-53de96,S-ce6528,A-4a4c2d,2024-11-13,2024-11-01,feature_39,9,3366,0,False
U-bd0c31,S-e9a159,A-1f0636,2024-09-23,2024-09-01,feature_32,7,3983,0,False
U-adf636,S-37bdb4,A-6dee43,2024-05-13,2024-05-01,feature_28,9,3744,0,False
U-841c39,S-8669e4,A-6dee43,2024-08-28,2024-08-01,feature_20,8,1264,2,False
U-d8150c,S-99fbf7,A-7dacce,2024-10-02,2024-10-01,feature_36,6,210,0,True
U-5cd1a3,S-b84a07,A-7c4956,2024-12-12,2024-12-01,feature_2,18,6606,1,False
U-e84434,S-93dc0e,A-8e47ca,2024-11-12,2024-11-01,feature_13,14,7756,0,False
U-653b0c,S-2ddb46,A-4c38bc,2024-11-14,2024-11-01,feature_8,9,3798,0,False
U-694bdd,S-007e2c,A-cb5333,2024-11-24,2024-11-01,feature_18,9,585,0,True
U-ea5a67,S-3476e2,A-cb6cc6,2024-11-10,2024-11-01,feature_1,11,2123,1,False
U-359ebb,S-e31e0c,A-977ca0,2023-12-10,2023-12-01,feature_10,16,1584,3,False
U-57dabd,S-a01d87,A-e5d6ab,2024-10-07,2024-10-01,feature_37,5,710,0,False
U-e58f0e,S-c005ac,A-92a3af,2024-12-18,2024-12-01,feature_21,11,880,0,False
U-947d51,S-2c270f,A-9f9299,2024-12-26,2024-12-01,feature_22,5,1955,0,False
U-cfa856,S-2d51ca,A-96e141,2024-05-20,2024-05-01,feature_3,9,2439,1,False
U-f1158e,S-304196,A-bcf664,2024-10-17,2024-10-01,feature_31,9,1836,0,False
U-77a8e8,S-0d8293,A-425e76,2024-12-21,2024-12-01,feature_24,9,792,0,False
U-901933,S-e2c20a,A-3be56b,2024-04-14,2024-04-01,feature_26,11,4411,0,False
U-b75fbe,S-1862f2,A-098560,2024-09-03,2024-09-01,feature_21,13,5083,0,False
U-9b5644,S-a916cb,A-eb7c38,2024-12-15,2024-12-01,feature_21,8,1128,0,False
U-5737a5,S-561e21,A-87aa7b,2024-09-19,2024-09-01,feature_2,8,2440,0,False
U-2a5d17,S-7b29d1,A-80eeb6,2024-11-20,2024-11-01,feature_39,6,3390,0,False
U-d6f802,S-c4aa5f,A-ccb686,2024-12-20,2024-12-01,feature_30,12,2832,0,True
U-8c975a,S-9f57f5,A-96e141,2024-07-25,2024-07-01,feature_26,10,380,0,False
U-21511f,S-2636a7,A-1f7acb,2024-11-24,2024-11-01,feature_25,8,4776,3,False
U-27af13,S-a9b904,A-7641d3,2024-12-24,2024-12-01,feature_12,10,4030,0,False
U-68149f,S-5a37dc,A-cab532,2024-07-15,2024-07-01,feature_16,8,2600,0,False
U-a8d29e,S-8fd62c,A-8145a0,2024-10-11,2024-10-01,feature_32,15,885,0,False
U-9ec846,S-8e169f,A-0dbdc6,2023-11-02,2023-11-01,feature_37,8,4296,0,True
U-c4a9f5,S-6732ff,A-9affe6,2024-02-09,2024-02-01,feature_24,12,2364,0,False
U-d19aec,S-5f2554,A-81edc3,2024-10-14,2024-10-01,feature_19,9,1809,2,True
U-22110b,S-1acdd2,A-7a0d69,2024-12-03,2024-12-01,feature_5,9,468,1,False
U-07f1ce,S-94471b,A-ffc04f,2024-11-03,2024-11-01,feature_16,7,3724,0,False
U-816f9d,S-5d0af1,A-977ca0,2024-11-13,2024-11-01,feature_24,9,4842,0,False
U-8be649,S-d9d52b,A-22d9d2,2024-12-07,2024-12-01,feature_24,9,3393,5,False
